TX	CONROE	KCXO	US
TX	CORPUS CHRISTI	KCRP	US
TX	C. CHRISTI NAS	KNGP	US
TX	CORSICANA	KCRS	US
TX	COTULLA	KCOT	US
TX	CROCKETT	KDKR	US
TX	DALHART	KDHT	US
TX	DALLAS/LOVE FLD	KDAL	US
TX	DALLAS/ARTCC	KZFW	US
TX	DALLAS/REDBIRD	KRBD	US
TX	DALLAS NAS/HENSL	KNBE	US
TX	DALLAS/ADDISON	KADS	US
TX	DECATUR	KLUD	US
TX	DEL RIO	KDRT	US
TX	DENTON	KDTO	US
TX	DIMMIT	KFTN	US
TX	DRYDEN	K6R6	US
TX	DUMAS/MOORE CTY	KDUX	US
TX	DYESS AFB/ABILEN	KDYS	US
TX	EAGLE LAKE	KELA	US
TX	EASTLAND	KETN	US
TX	EDINBURG INTL	KEBG	US
TX	EL PASO	KELP	US
TX	FALFURRIAS	KBKS	US
TX	FORT BLISS	KBIF	US
TX	FORT STOCKTON	KFST	US
TX	FORT WORTH	KFTW	US
TX	FORT WORTH	KFWD	US
TX	FORT WORTH/RFC	KFWR	US
TX	FORT WORTH/88D	KFWS	US
TX	FORT WORTH NAS	KNFW	US
TX	FREDERICKSBURG	KT82	US
TX	FT WORTH/ALLIANC	KAFW	US
TX	FT HOOD/KILLEEN	KHLR	US
TX	GALVESTON	KGLS	US
TX	GAINESVILLE	KGLE	US
TX	UVALDE/GARNER F	KUVA	US
TX	GATESVILLE	KGOP	US
TX	GEORGETOWN	KGTU	US
TX	GIDDINGS-LEE	KGYB	US
TX	GILMER MUNI	KJXI	US
TX	GONZALES MUNI	KT20	US
TX	GRAHAM MUNI	KRPH	US
TX	GRANBURY MUNI	KGDJ	US
TX	GRAND PRAIRIE	KGPM	US
TX	GREENVILLE/MAJOR	KGVT	US
TX	GUADALUPE PASS	KGDP	US
TX	HAMILTON MUNI	KMNZ	US
TX	HARLINGEN	KHRL	US
TX	HEARNE MUNI	KLHB	US
TX	HEBBRONVILLE	KHBV	US
TX	HENDERSON RUSK C	KRFI	US
TX	HEREFORD MUNI	KHRX	US
TX	HILLSBORO	KINJ	US
TX	HONDO	KHDO	US
TX	HORSESHOE BAY	KDZB	US
TX	HOUSTON/DW HOOKS	KDWH	US
TX	HOUSTON/HOBBY	KHOU	US
TX	HOUSTON	KLVJ	US
TX	HOUSTON EXEC	KTME	US
TX	HOUSTON/INTNL	KIAH	US
TX	HOUSTON/DICKINSN	KHGX	US
TX	HOUSTON/ELLINGTO	KEFD	US
TX	HOUSTON/SUGAR LA	KSGR	US
TX	HOUSTON/ARTCC	KZHU	US
TX	HOUSTON/UNIV	KMCJ	US
TX	HOUSTON/SOUTHWST	KAXH	US
TX	WEST HOUSTON	KIWS	US
TX	INGLESIDE/TP MCC	KTFP	US
TX	INGLESIDE/TP MCC	KT43	US
TX	JOHNSON SPACE C	KWNJ	US
TX	HUNTSVILLE	KUTS	US
TX	JACKSONVILLE	KJSO	US
TX	JASPER	KJAS	US
TX	JAYTON PROFILER		US
TX	JUNCTION	KJCT	US
TX	KELLY AFB	KSKF	US
TX	GRAY/FT HOOD	KGRK	US
TX	GRANGER KGRK 88D		US
TX	KERRVILLE	KERV	US
TX	KICKAPOO	KCWC	US
TX	KILLEEN MUNI	KILE	US
TX	KINGSVILLE NAS	KNQI	US
TX	KINGSVILLE	KIKG	US
TX	LA GRANGE	K3T5	US
TX	LAGO VISTA	KRYW	US
TX	LAMESA	K2F5	US
TX	LAMPASAS	KLZZ	US
TX	LANCASTER	KLNC	US
TX	LAREDO	KLRD	US
TX	LAUGHLIN AFB	KDLF	US
TX	LAUGHLIN AFB/88D	KDFX	US
TX	LAUGHLIN AFB/AUX	KT70	US
TX	LEDBETTER PROFIL		US
TX	LLANO	KAQO	US
TX	LONGVIEW	KGGG	US
TX	LUBBOCK	KLBB	US
TX	LUBBOCK/WFO	KLUB	US
TX	LUFKIN	KLFK	US
TX	MARFA	KMRF	US
TX	MARSHALL	KASL	US
TX	MAVERICK (DFW)	KTTT	US
TX	MAVERICK CNTY	K5T9	US
TX	MC GREGOR	KPWG	US
TX	MCALLEN	KMFE	US
TX	MCKINNEY	KTKI	US
TX	MCMULLEN TARGET	KNMT	US
TX	MESQUITE	KHQZ	US
TX	MEXIA LIMESTONE	KLXY	US
TX	MIDLAND	KMAF	US
TX	MIDLAND AIRPARK	KMDD	US
TX	MIDLOTHIAN/WAX	KJWY	US
TX	MINEOLA/QUITMAN	KJDD	US
TX	MINERAL WELLS	KMWL	US
TX	MOUNT PLEASANT	KOSA	US
TX	NACOGDOCHES	KOCH	US
TX	NEW BRAUNFELS	KBAZ	US
TX	NEW BRAUNFEL 88D	KEWX	US
TX	ODESSA	KODO	US
TX	ORANGE GROVE	KNOG	US
TX	ORANGE	KORG	US
TX	OZONA	KOZA	US
TX	PALACIOS	KPSX	US
TX	PALESTINE PROFIL		US
TX	PALESTINE MUNI	KPSN	US
TX	PAMPA	KPPA	US
TX	PAMPA M VISTA R	KBPC	US
TX	PARIS/COX FIELD	KPRX	US
TX	PECOS CITY	KPEQ	US
TX	PERRYTON	KPYX	US
TX	PHILLIPS OIL	K25T	US
TX	PLAINVIEW	KPVW	US
TX	PLEASANTON MUNI	KPEZ	US
TX	PORT ARANSAS	KRAS	US
TX	PORT ISABEL	KPIL	US
TX	PORT LAVACA	KPKV	US
TX	PRESIDIO/LELY IN	KPRS	US
TX	RANDOLPH AFB	KRND	US
TX	RANGER	K6P9	US
TX	REESE AFB/LUBBOC	KREE	US
TX	ROBSTOWN/NUECES	KRBO	US
TX	ROCKPORT	KRKP	US
TX	ROCKSPRINGS	KECU	US
TX	ROCKWALL	KF46	US
TX	SABINE PASS	KRPE	US
TX	SAN ANGELO	KSJT	US
TX	S ANTONIO/STINSN	KSSF	US
TX	SAN ANTONIO	KSAT	US
TX	S ANTONIO-BOERNE	K5C1	US
TX	SAN MARCOS	KHYI	US
TX	SAN MARCOS	KT98	US
TX	SANDERSON (RAMOS	KP07	US
TX	SEMINOLE	KGNC	US
TX	SHACKELFORD/DYES	KDYX	US
TX	SHERMAN/DENISON	KGYI	US
TX	SNYDER/WINSTON	KSNK	US
TX	SONORA	KSOA	US
TX	SOUTH PADRE IS	KSPL	US
TX	STEPHENVILLE	KSEP	US
TX	SULPHUR SPRINGS	KSLR	US
TX	SWEETWATER	KSWW	US
TX	TEMPLE/MILLER	KTPL	US
TX	TERRELL	KTRL	US
TX	TEXICO (VOR)	KTXO	US
TX	TYLER	KTYR	US
TX	VERNON WILBARGER	KF05	US
TX	VICTORIA	KVCT	US
TX	WACO	KACT	US
TX	WACO/TSTI	KCNW	US
TX	WHARTON	KARM	US
TX	WICHITA FALL	KSPS	US
TX	WINK	KINK	US
TX	WESLACO MIDVALLY	KT65	US
TX	ZAPATA	KAPY	US
TX	BRAZOS 133B OILP	KBBF	US
TX	GALVESTON424 OIL	KGVX	US
TX	H ISLAND376 OILP	KHQI	US
TX	BRAZOS 451 OILP	KBQX	US
TX	MUSTANG IS31 OIL	KMIU	US
TX	MUSTANG A85A OIL	KMZG	US
TX	W CAMERON 368A	KCRH	US
TX	E BREAKS BOOMVNG	KVAF	US
TX	ALAMINOS CANYON	KHHV	US
TX	ARLINGTON	KF54	US
TX	AUSTIN/BERGSTROM	KBSM	US
TX	BAY CITY	K3R1	US
TX	BEEVILLE	KNIR	US
TX	BIG SPRING	KBGS	US
TX	BRIDGEPORT	K1F9	US
TX	BURNET MUNICIPAL	KT27	US
TX	CARMEN	KCRM	US
TX	CARSWELL	KAWN	US
TX	CASTROVILLE MUNI	KT89	US
TX	CLARKSVILLE	K7F6	US
TX	CLEBURNE	KF18	US
TX	COMANCHE	K7F9	US
TX	CROCKETT	KT56	US
TX	EAST ADDITION	K5R0	US
TX	EDINBURG	K25R	US
TX	FT WORTH/NAS	KFWH	US
TX	FREEPORT	K6T5	US
TX	GATESVILLE	K05F	US
TX	GEORGETOWN	KT04	US
TX	GIDDINGS-LEE	K62H	US
TX	GILMER MUNI	K4F4	US
TX	GRANBURY MUNI	KF55	US
TX	HEARNE MUNI	KT72	US
TX	HENDERSON RUSK C	KF12	US
TX	HILLSBORO MUNI	K5T5	US
TX	HOUSTON	KT02	US
TX	KICKAPOO	KT47	US
TX	LAGO VISTA	K5R3	US
TX	LLANO	K6R9	US
TX	MC GREGOR	KF60	US
TX	MINEOLA/QUITMAN	K3T1	US
TX	NEW BRAUNFELS	K3R5	US
TX	ODESSA	KE02	US
TX	PORT ARANSAS	K2R8	US
TX	PORT ISABEL	KT31	US
TX	PORT ARANSAS		US
TX	PORT LAVACA	KT97	US
TX	PORT MANSFIELD	KT05	US
TX	PRESIDIO/LELY IN	KT77	US
TX	ROBSTOWN NUECES	KT53	US
TX	SABINE PASS	K28T	US
TX	SEMINOLE	K31F	US
TX	SHAMROCK	K2F1	US
TX	SHEPPARD AFB	KSHP	US
TX	SHERMAN/DENISON	KF39	US
TX	SONORA	KE29	US
TX	SOUTH BRAZOS	KT46	US
TX	WHARTON	K5R5	US
TX	ZAPATA	KT86	US
TX	E BREAKS 165	KEMK	US
TX	GUNNISON 668	KGUL	US
TX	N PADRE 975	KOPM	US
			
UT	AH               1	4-SE	
CD	STATION	ICAO	
UT	SALT LAKE CITY	KSLC	US
UT	BLANDING	K4BL	US
UT	BLANDING	KBDG	US
UT	BONNEVILLE	KBVL	US
UT	BRIGHAM CITY	KBMC	US
UT	BRYCE CANYON	KBCE	US
UT	CEDAR CITY	KCDC	US
UT	CEDAR CITY/88D	KICX	US
UT	DELTA	KU24	US
UT	DELTA	KDTA	US
UT	DUGWAY PRVG GROU	KDPG	US
UT	EAGLE RANGE	KU16	US
UT	EAGLE RANGE		US
UT	ELDER COUNTY/SLC	KMTX	US
UT	GREEN RIVER RANG	KU28	US
UT	HANKSVILLE	K4HV	US
UT	HANKSVILLE	KHVE	US
UT	HEBER/RUSS MCDON	K36U	US
UT	HILL AFB/OGDEN	KHIF	US
UT	LOGAN	KLGU	US
UT	MILFORD	KMLF	US
UT	MOAB	KCNY	US
UT	MYTON	KMTU	US
UT	OGDEN	KOGD	US
UT	PRICE	KPUC	US
UT	PROVO MUNI	KPVU	US
UT	ROOSEVELT	KU67	US
UT	ROOSEVELT	K74V	US
UT	SAINT GEORGE	KSGU	US
UT	SAINT GEORGE	KDXZ	US
UT	SALT LAKE MUNI	KU42	US
UT	SALT LAKE/ARTCC	KZLC	US
UT	SLC RFC=KSLR		US
UT	TOOELE	KT62	US
UT	TOOELE	KTVY	US
UT	VERNAL	KVEL	US
UT	WENDOVER (AUT)	KENV	US
UT	BULLFROG(AWRS)	KU17	US
UT	JOSEPH	K7LI	US
			
VI	RGINIA           2	2-NO	
CD	STATION	ICAO	
VA	ROANOKE	KROA	US
VA	ABINGDON	KVJI	US
VA	BLACKSBURG/VA T.	KBCB	US
VA	BLACKSTONE/FORT	KBKT	US
VA	BRIDGEWATER	KVBW	US
VA	BROOKNEAL	K0V4	US
VA	BUMPASS	K7W4	US
VA	CASSANOVA VOR	KCSN	US
VA	CHARLOTTESVILLE	KCHO	US
VA	CHASE CITY	KCXE	US
VA	CHESAPEAKE	KCPK	US
VA	CLARKSVILLE	KW63	US
VA	CREWE	KW81	US
VA	CULPEPER	KCJR	US
VA	DANVILLE	KDAN	US
VA	DUBLIN/NEW RIV	KPSK	US
VA	EMPORIA	KEMV	US
VA	FARMVILLE	KFVX	US
VA	FENTRESS NAVAL	KNFE	US
VA	FORT BELVOIR/DAV	KDAA	US
VA	FRANKLIN/J B ROS	KFKN	US
VA	FREDERICKSB/SHAN	KEZF	US
VA	FRONT ROYAL	KFRR	US
VA	FT EUSTIS/FELKER	KFAF	US
VA	GORDONSVILLE	KGVE	US
VA	HILLSVILLE/GALAX	KHLX	US
VA	HOT SPRINGS/INGA	KHSP	US
VA	JONESVILLE	K0VG	US
VA	KENBRIDGE	KW31	US
VA	LANGLEY AFB/HAMP	KLFI	US
VA	LAWRENCEVILLE	KLVL	US
VA	LEESBURG/GODFREY	KJYO	US
VA	LOUISA	KLKU	US
VA	LURAY	KLUA	US
VA	LYNCHBURG	KLYH	US
VA	MANASSAS MUNI	KHEF	US
VA	MARION / WYTHEVI	KMKJ	US
VA	MARTINSVILLE	KMTV	US
VA	MELFA/ACCOMACK	KMFV	US
VA	NEW MARKET	K8W2	US
VA	NEWPORT NEWS	KPHF	US
VA	NORFOLK NAS/CHAM	KNGU	US
VA	NORFOLK	KORF	US
VA	NORFOLK/WAKEFLD	KAKQ	US
VA	NORFOLK/HAMPTON	KPVG	US
VA	OCEANA NAS/SOUCE	KNTU	US
VA	ORANGE	KOMH	US
VA	PETERSBURG	KPTB	US
VA	QUANTICO MCAF	KNYG	US
VA	QUINTON	KW96	US
VA	RICHMOND/HANOVER	KOFP	US
VA	RICHMOND/CHESTER	KFCI	US
VA	RICHMOND	KRIC	US
VA	ROANOKE/BLACKSBG	KRNK	US
VA	ROANOKE/FLOYD CY	KFCX	US
VA	SALUDA	KW75	US
VA	SOUTH BOSTON	KW78	US
VA	SOUTH HILL/MECKL	KAVC	US
VA	STAFFORD REGNL	KRMN	US
VA	STAUNTON/SHENAND	KSHD	US
VA	STERLING	KLWX	US
VA	SUFFOLK	KSFQ	US
VA	RICHLANDS	KJFZ	US
VA	TANGIER ISLAND	KTGI	US
VA	TAPPAHANNOCK	KXSA	US
VA	WALLOPS ISLAND	KWAL	US
VA	WARRENTON	KHWY	US
VA	WASH DC/DULLES	KIAD	US
VA	WAYNESBORO	KW13	US
VA	WEST POINT	KFYJ	US
VA	WILLIAMSBURG	KJGG	US
VA	WINCHESTER RGNL	KOKV	US
VA	WISE/LONESOME PI	KLNP	US
VA	LURAY	KW45	US
VA	RICHLANDS	K6V3	US
VA	VOLENS	KVQN	US
VA	WARRENTON	KW66	US
VA	WILLIAMSBURG	KW94	US
			
VE	RMONT            3	0-AP	
CD	STATION	ICAO	
VT	BENNINGTON	KDDH	US
VT	BURLINGTON	KBTV	US
VT	COLCHESTER/88D	KCXX	US
VT	HIGHGATE	KFSO	US
VT	LYNDONVILLE	KCDA	US
VT	MIDDLEBURY	K6B0	US
VT	MORRISVILLE	KMVL	US
VT	MONTPELIER/BARRE	KMPV	US
VT	NEWPORT STATE	KEFK	US
VT	RUTLAND STATE	KRUT	US
VT	SPRINGFIELD	KVSF	US
VT	ST. JOHNSBURY	K1V4	US
VT	BALL MOUNTAIN	K8B3	US
VT	BENNINGTON	K5B5	US
VT	CANAAN	KVT1	US
VT	JAY PEAK	KJAY	US
VT	LYNDONVILLE	K6B8	US
VT	POWNAL	KPOW	US
VT	SOUTH LINCOLN	KSOL	US
VT	WEST BURKE	KVT2	US
VT	WEST DOVER	KWDO	US
VT	WILMINGTON	KMNW	US
			
WA	SHINGTON         1	4-JU	
CD	STATION	ICAO	
WA	ARLINGTON MUNI	KAWO	US
WA	BELLINGHAM	KBLI	US
WA	WHATCOM (BLI)	KHUH	US
WA	BREMERTON NTNL	KPWT	US
WA	BURLINGTON/MT V	KBVS	US
WA	CHEHALIS CENTRAL	KCLS	US
WA	COLVILLE MUNICIP	KCQV	US
WA	DEER PARK	KDEW	US
WA	EASTSOUND/ORCAS	KORS	US
WA	ELLENSBURG	KELN	US
WA	EPHRATA	KEPH	US
WA	EVERETT	KPAE	US
WA	FAIRCHILD AFB	KSKA	US
WA	FORT LEWIS/GRAY	KGRF	US
WA	FRIDAY HARBOR	KFHR	US
WA	GRAYS HARBOR	KLGX	US
WA	HANFORD	KHMS	US
WA	HOQUIAM	KHQM	US
WA	KELSO LONGVEIW	KKLS	US
WA	METHOW VALLEY	KS52	US
WA	MOSES LAKE	KMWH	US
WA	OAK HARBOR AIRPA	KOKH	US
WA	OLYMPIA	KOLM	US
WA	OMAK	KOMK	US
WA	PASCO	KPSC	US
WA	PORT ANGELES	KCLM	US
WA	PORT ANGELES CGA	KNOW	US
WA	PORT TOWNSEND	K0S9	US
WA	PULLMAN/MOSCOW	KPUW	US
WA	PUYALLUP/THUN	KPLU	US
WA	QUILLAYUTE	KUIL	US
WA	RICHLAND	KRLD	US
WA	RENTON	KRNT	US
WA	SEATTLE/BOEING	KBFI	US
WA	SEATTLE/METRO	KSEA	US
WA	SEATTLE/WFO	KSEW	US
WA	SEATTLE/ARTCC	KZSE	US
WA	SEATTLE/CAMANO I	KATX	US
WA	SHELTON	KSHN	US
WA	SPOKANE	KOTX	US
WA	SPOKANE/FELTS	KSFF	US
WA	SPOKANE/METRO	KGEG	US
WA	STAMPEDE PASS	KSMP	US
WA	SUNNYSIDE	K1S5	US
WA	TACOMA	KTIW	US
WA	TACOMA/MC CHORD	KTCM	US
WA	TATOOSH/VOR	KTOU	US
WA	TOLEDO WINLOCK M	KTDO	US
WA	VANCOUVER	KVUO	US
WA	WALLA WALLA	KALW	US
WA	WENATCHEE	KEAT	US
WA	WHIDBEY IS. NAS	KNUW	US
WA	YAKIMA	KYKM	US
WA	YAKIMA TRAINING	K1QW	US
WA	BURLINGTON/MT V	K75S	US
WA	COLVILLE	K63S	US
WA	DEER PARK	K07S	US
WA	DESTRUCTION ISL		US
WA	OAK HARBOR AIRPA	K76S	US
WA	SMITH ISLAND		US
WA	PEARSON/VANCOUVR	K60S	US
WA	YAGABOND AAF	K1YT	US
WA	WEST POINT (LS)		US
			
WI	SCONSIN          3	0-JA	
CD	STATION	ICAO	
WI	ANTIGO/LANGLADE	KAIG	US
WI	APPLETON/OUTAGAM	KATW	US
WI	ASHWAUBENON	KGRB	US
WI	ASHLAND	KASX	US
WI	BLACK RIVER FALL	KBCK	US
WI	BLUE RIVER PROFI		US
WI	BOSCOBEL	KOVS	US
WI	BURLINGTON	KBUU	US
WI	CHETEK	KY23	US
WI	CLINTONVILLE	KCLI	US
WI	CUMBERLAND	KUBE	US
WI	DELLS/BARABOO	KDLL	US
WI	EAGLE RIVER	KEGV	US
WI	EAST TROY	K57C	US
WI	EAU CLAIRE	KEAU	US
WI	EPHRAIM	K3D2	US
WI	FOND DU LAC	KFLD	US
WI	HAYWARD	KHYR	US
WI	JANESVILLE/ROCK	KJVL	US
WI	JUNEAU	KUNU	US
WI	KENOSHA	KENW	US
WI	LA CROSSE	KLSE	US
WI	LA CROSSE/88D	KARX	US
WI	LA POINTE	K4R5	US
WI	LADYSMITH/RUSK	KRCX	US
WI	LAND O LAKES	KLNL	US
WI	LONE ROCK	KLNR	US
WI	MADISON	KMSN	US
WI	MANITOWAC MUNI	KMTW	US
WI	MANITOWISH WATER	KD25	US
WI	MARSHFIELD	KMFI	US
WI	MAUSTON	K82C	US
WI	MEDFORD	KMDZ	US
WI	MENOMONIE MUNI	KLUM	US
WI	MERRILL	KRRL	US
WI	MIDDLETON	KC29	US
WI	MILWAUKEE	KMKE	US
WI	MILWAUKEE/DOUSMN	KMKX	US
WI	MILWAUKEE/LAWREN	KMWC	US
WI	MILWAUKEE VOR	KBAE	US
WI	MINERAL POINT	KMRJ	US
WI	MINOCQUA/WOODRUF	KARV	US
WI	MONROE	KEFT	US
WI	MOSINEE/CENTRAL	KCWA	US
WI	NEW RICHMOND MUN	KRNH	US
WI	OCONTO	KOCQ	US
WI	OSCEOLA	KOEO	US
WI	OSHKOSH	KOSH	US
WI	PHILLIPS/PRICE	KPBH	US
WI	PLATTEVILLE	KPVB	US
WI	PRAIRIE DU CHIEN	KPDC	US
WI	RACINE	KRAC	US
WI	REEDSBURG	KC35	US
WI	RHINELANDER	KRHI	US
WI	RICE LAKE	KRPD	US
WI	SOLON SPRINGS	KOLG	US
WI	SHAWANO MUNI	KEZS	US
WI	SHEBOYGAN	KSBM	US
WI	SIREN	KRZN	US
WI	SPARTA/MCCOY AAF	KCMY	US
WI	STEVENS POINT	KSTE	US
WI	STURGEON BAY	KSUE	US
WI	SUPERIOR	KSUW	US
WI	TOMAHAWK REGNL	KTKV	US
WI	VIROQUA MUNI	KY51	US
WI	VOLK/CAMP DOUGLA	KVOK	US
WI	WASHINGTON ISLAN	K2P2	US
WI	WATERTOWN	KRYV	US
WI	WAUKESHA CNTY	KUES	US
WI	WAUPACA	KPCZ	US
WI	WAUSAU	KAUW	US
WI	WAUTOMA	KY50	US
WI	WEST BEND	KETB	US
WI	WISCONSIN RAPIDS	KISW	US
WI	BARABOO	KC85	US
WI	BURLINGTON	KC52	US
WI	DEVILS ISLAND		US
WI	MENOMONIE MUNI	KW11	US
WI	NEENAH	KEEW	US
WI	PARK FALLS	KPKF	US
WI	RICE LAKE	KRIE	US
WI	SHAWANO MUNI	K3WO	US
WI	TOMAHAWK REGNL	KT08	US
			
WE	ST VIRGINIA      0	7-OC	
CD	STATION	ICAO	
WV	BECKLEY	KBKW	US
WV	BLUEFIELD	KBLF	US
WV	BUCKHANNON	KW22	US
WV	CHARLESTON	KCRW	US
WV	CLARKSBURG	KCKB	US
WV	ELKINS	KEKN	US
WV	HENDERSON	KHNN	US
WV	HUNTINGTON	KHTS	US
WV	LEWISBURG/GREENB	KLWB	US
WV	LOGAN CNTY	K6L4	US
WV	MARTINSBURG	KMRB	US
WV	MORGANTOWN	KMGW	US
WV	PARKERSBURG	KPKB	US
WV	PT PLEASANT	K3I2	US
WV	PETERSBURG	KW99	US
WV	PINEVILLE	KI16	US
WV	RUTHDALE/CHARLES	KRLX	US
WV	SUTTON/BRAXTON	K48I	US
WV	WHEELING	KHLG	US
WV	WHITE SULPHUR SP	KSSU	US
			
WY	OMING            1	6-MA	
CD	STATION	ICAO	
WY	AFTON	KAFO	US
WY	ALPINE	K46U	US
WY	BIG PINEY	KBPI	US
WY	BOYSEN (VOR)	KBOY	US
WY	BOYSEN/THERMOPOL	KTBX	US
WY	BUFFALO	KBYG	US
WY	CASPER	KCPR	US
WY	CASPER(VOR)	KDDY	US
WY	CHEYENNE	KCYS	US
WY	WARREN AIR BASE	KFEW	US
WY	CODY	KCOD	US
WY	COWLEY	KU68	US
WY	CRAZY WOMAN/VOR	KCZI	US
WY	DIXON	KDWX	US
WY	DOUGLAS	KDGW	US
WY	DUBOIS MUNI	KDUB	US
WY	ELK MOUNTAIN	KEHY	US
WY	EVANSTON	KEVW	US
WY	FORT BRIDGER	KFBR	US
WY	GILLETTE	KGCC	US
WY	GREYBULL	KGEY	US
WY	GUERNSEY	KGUR	US
WY	HULETT MUNI	KW43	US
WY	JACKSON	KJAC	US
WY	KEMMERER	KEMM	US
WY	LANDER	KLND	US
WY	LARAMIE	KLAR	US
WY	LAVA MOUNTAIN	KAJL	US
WY	LUSK	KLSK	US
WY	MEDICINE BOW PRO		US
WY	NEWCASTLE MONDEL	KECS	US
WY	PINEDALE R WENZ	KPNA	US
WY	PINE BLUFFS MUNI	K82V	US
WY	POWELL	KPOY	US
WY	RAWLINS MUNICIPA	KRWL	US
WY	RIVERTON	KRIW	US
WY	ROCK SPRINGS	KRKS	US
WY	ROCK SPNGS(VOR)	KOCS	US
WY	SARATOGA	KSAA	US
WY	SHERIDAN	KSHR	US
WY	SOUTH PASS	KFWZ	US
WY	THERMOPOLIS	KHSG	US
WY	TEN SLEEP	KJPD	US
WY	TORRINGTON	KTOR	US
WY	WHEATLAND	KEAN	US
WY	WORLAND	KWRL	US
WY	YELLOWSTONE LAKE	KP60	US
WY	DOUGLAS	K4DG	US
WY	MOORCROFT	K81V	US
WY	BORDEAUX	KBRX	US
WY	CONTINENTAL DIV	KCTD	US
WY	VEDAUWOO	KVDW	US
WY	PUMPKIN VINE	KPUM	US
WY	ARLINGTON	KARL	US
WY	BITTERCREEK	KBIT	US
WY	CEMETERY SEPARA	KCMS	US
WY	FIRST DIVIDE	KFIR	US
WY	I-25 DIVIDE	KIDV	US
WY	20 MILE HILL	KTMH	US
WY	DEAD HORSE	KDHS	US
WY	INYAN KARA	KIKA	US
WY	BELLE FOURCHE	KBFU	US
WY	WHITAKER	KWTR	US
WY	PATHFINDER HILL	KPAT	US
WY	BEAVER RIM	KBVR	US
WY	SIBLEY PEAK	KSIB	US
WY	PINEY CREEK	KPIN	US
WY	HILAND	KHLD	US
WY	DEER CREEK	KDRC	US
WY	SKYLINE	KSKL	US
WY	RIM / PINEDALE	KRIM	US
WY	SAGE / JUNCTION	KSGE	US
WY	GUNBARREL	KGUN	US
WY	CHIEF JOSEPH	KCHJ	US
WY	SHUTE CREEK	KSHC	US
WY	MAMMOTH/YELLOWST	KMMM	US
WY	TOWER FALLS	KTOW	US
WY	MEETEETSE RIM	KMTR	US
			
WA	SHINGTON D.C.    2	5-SE	
CD	STATION	ICAO	
DC	NWS HDQTRS	KWBC	US
DC	WASHINGTON/NATL	KDCA	US
DC	WASHINGTON/ARTCC	KZDC	US
			
AL	BERTA            1	1-NO	
CD	STATION	ICAO	
AB	ABEE AGDM	CXAF	CA
AB	ANDREW AGDM	CXAG	CA
AB	ATMORE AGDM	CXAJ	CA
AB	BANFF (MARS)	CWZG	CA
AB	BARNWELL AGDM	CXBW	CA
AB	BEAVERLODGE	CWBM	CA
AB	BODO AGDM	CXBA	CA
AB	BOW ISLAND	CWXL	CA
AB	BOW VALLEY	CWXA	CA
AB	BROCKET AGDM	CXBR	CA
AB	BROOKS (AUTOB)	CWBO	CA
AB	CALGARY INTNL AR	CYYC	CA
AB	CALGARY/SPRINGBA	CYBW	CA
AB	CARDSTON (AUT)	CWFJ	CA
AB	CHAMPION AGDM	CXCP	CA
AB	CLARESHOLM (AUTO	CWDK	CA
AB	CLEARDALE AGDM	CXCD	CA
AB	COLD LAKE (CAN	CYOD	CA
AB	CONSORT AGDM	CXCS	CA
AB	CORONATION(AUT)	CWCT	CA
AB	CROWSNEST	CWRT	CA
AB	DAPP AGDM	CXDP	CA
AB	DEL BONITA AGDM	CXDB	CA
AB	DRUMHELLER EAST	CWDZ	CA
AB	EDMONTON INTL AR	CYEG	CA
AB	EDMONTON INTL AR	CXEG	CA
AB	EDMONTON MUNI	CXEC	CA
AB	EDMONTON MUNICIP	CYXD	CA
AB	EDMONTON/NAMAO(M	CYED	CA
AB	EDMONTON/STONY P	CWSE	CA
AB	EDMONTON/STONY P	CZED	CA
AB	EDMONTON/STONY P	CXPS	CA
AB	EDMONTON/VILLENU	CZVL	CA
AB	EDSON AIRPORT	CYET	CA
AB	EDSON	CZZJ	CA
AB	ESTHER 1	CWGY	CA
AB	FAIRVIEW AGDM	CXFR	CA
AB	FOREMOST AGDM	CXFM	CA
AB	FORT CHIPEWYAN A	CYPY	CA
AB	FORT MCMURRAY AR	CYMM	CA
AB	FORT MCMURRAY AR	CXMM	CA
AB	FORT VERMILLION	CXFV	CA
AB	GRANDE PRAIRE AR	CYQU	CA
AB	HIGH LEVEL AIRPO	CYOJ	CA
AB	HIGH PRAIRIE AGD	CXHP	CA
AB	HIGHVALE	CWHA	CA
AB	HOLDEN AGDM	CXHD	CA
AB	HUSSAR AGDM	CXHR	CA
AB	JASPER WARDEN (A	CWJW	CA
AB	KILLAM AGDM	CXKM	CA
AB	LAC LA BICHE (MA	CWLB	CA
AB	LETHBRIDGE VOR	CYQL	CA
AB	LLOYDMINSTER ARP	CYLL	CA
AB	MANNING AGDM	CXMG	CA
AB	MASINASIN AGDM	CXMN	CA
AB	MEDICINE HAT	CYXH	CA
AB	MEDICINE HAT	CXMH	CA
AB	MILK RIVER	CWRY	CA
AB	MORRIN AGDM	CXMO	CA
AB	MUNDARE AGDM	CZMU	CA
AB	NORDEGG CS	CXND	CA
AB	OLDS AGDM	CXOL	CA
AB	OLIVER AGDM	CZOL	CA
AB	OYEN AGDM	CXOY	CA
AB	ONEFOUR (AUTOB)	CWOE	CA
AB	PEACE RIVER AIRP	CYPE	CA
AB	PEORIA AGDM	CXPA	CA
AB	PINCHER CREEK(M	CZPC	CA
AB	POLLOCKVILLE AGD	CXPL	CA
